日付,2021_5_30__23_34_56
7.061934,-55.57594, 456.3997, -61.5534
7.069566,-53.8346, 453.9417, -61.45637
7.075195,-52.6095, 452.2226, -61.37671
7.081285,-51.81272, 451.1581, -61.23974
7.087835,-51.81272, 451.1581, -61.23974
7.094789,-24.31679, 168.5944, -6.798517
7.101665,-25.89044, 184.3173, -9.195104
7.106962,-25.89044, 184.3173, -9.195104
7.114803,-26.6999, 189.3477, -9.58112
7.12122,-26.05024, 187.2055, -10.09366
7.128123,-23.79299, 180.2146, -10.50616
7.134962,-21.54183, 172.221, -10.94589
7.140286,-19.58332, 165.4945, -10.86322
7.148519,-19.58332, 165.4945, -10.86322
7.154925,-18.07815, 160.0217, -10.70373
7.162286,-16.67821, 156.0328, -10.19647
7.169511,-15.39459, 153.1218, -9.633049
7.175847,-14.08834, 150.7374, -9.151868
7.183009,-14.08834, 150.7374, -9.151868
7.188682,-12.75659, 148.1276, -8.641294
7.194713,-11.38287, 145.3556, -8.010206
7.201945,-10.11364, 142.3764, -7.349739
7.207641,-8.970149, 139.2271, -6.54152
7.214524,-7.742123, 136.0054, -5.722296
7.220639,-7.742123, 136.0054, -5.722296
7.227937,-6.662272, 133.378, -4.943303
7.235012,-5.597549, 131.1544, -4.318675
7.253142,-4.62489, 129.6311, -3.477548
7.261764,-3.648922, 128.319, -2.76297
7.269663,-2.708936, 127.4039, -2.02928
7.275611,-1.944988, 127.0507, -1.252294
7.283415,-0.4819416, 126.6702, 0.1286159
7.290145,0.235249, 126.8341, 0.7923184
7.29575,0.8384283, 127.389, 1.374626
7.303594,1.307352, 128.5261, 1.966851
7.309665,1.694375, 130.0958, 2.740527
7.317512,1.989554, 132.0107, 3.80081
7.324128,1.989554, 132.0107, 3.80081
7.329899,2.007628, 134.9306, 5.354206
7.337516,1.744666, 138.3702, 7.27774
7.343149,1.240193, 142.2864, 9.318041
7.351009,1.240193, 142.2864, 9.318041
7.357852,0.4371484, 146.558, 11.63258
7.366016,-0.3672444, 150.7805, 13.46459
7.374251,-1.288531, 155.5819, 15.47977
7.381758,-1.288531, 155.5819, 15.47977
7.387796,-2.431534, 160.5061, 17.37459
7.394877,-3.731786, 165.9454, 19.13695
7.402758,-5.229968, 171.3634, 20.90364
7.4088,-5.229968, 171.3634, 20.90364
7.41626,-6.808292, 176.9131, 22.31837
7.421947,-8.58006, 182.78, 23.44538
7.428249,-10.52034, 188.3837, 24.43324
7.436121,-10.52034, 188.3837, 24.43324
7.442258,-12.76552, 194.3838, 25.94635
7.4495,-15.17689, 200.6506, 27.06439
7.454663,-17.86237, 206.7923, 28.14705
7.462331,-17.86237, 206.7923, 28.14705
7.472418,-20.70985, 213.0099, 28.85806
7.481226,-23.51562, 219.1078, 29.383
7.487721,-26.30561, 225.2897, 29.14218
7.494863,-26.30561, 225.2897, 29.14218
7.502635,-29.03991, 231.2473, 28.58134
7.508177,-31.79395, 237.0309, 27.88404
7.515246,-34.6019, 242.7676, 27.19069
7.521721,-34.6019, 242.7676, 27.19069
7.528785,-37.26249, 248.5349, 26.71301
7.536458,-39.63951, 254.839, 26.77833
7.541832,-42.19166, 261.3924, 26.63037
7.549245,-44.96599, 267.8055, 26.56631
7.555276,-44.96599, 267.8055, 26.56631
7.562485,-47.75632, 274.854, 26.62411
7.57,-50.65494, 282.7793, 27.47401
7.575427,-53.55199, 290.4551, 28.1542
7.583507,-53.55199, 290.4551, 28.1542
7.590882,-56.44804, 297.9416, 28.92216
7.596742,-58.86116, 304.3784, 29.24807
7.605001,-61.16006, 310.464, 29.58024
7.609841,-63.11849, 315.6757, 30.0912
7.617156,-63.11849, 315.6757, 30.0912
7.624422,-64.97086, 320.6856, 30.63635
7.62976,-66.82271, 325.5477, 31.31959
7.63759,-68.56729, 330.6372, 31.84146
7.643576,-68.56729, 330.6372, 31.84146
7.650977,-73.36513, 343.5357, 33.76405
7.658326,-73.36513, 343.5357, 33.76405
7.663851,-74.86239, 347.5643, 34.24598
7.671622,-76.3555, 351.6881, 34.70116
7.67901,-77.65898, 355.6375, 35.16673
7.686956,-78.75911, 359.6151, 35.58954
7.694712,-78.75911, 359.6151, 35.58954
7.703218,-79.71949, 363.4166, 36.03929
7.710121,-80.48148, 367.046, 36.49816
7.718368,-81.01875, 370.5924, 36.96388
7.72523,-81.01875, 370.5924, 36.96388
7.730611,-81.48868, 374.0667, 37.39174
7.73791,-81.78658, 377.2434, 37.92474
7.743848,-81.98974, 380.6119, 38.38154
7.750404,-81.98974, 380.6119, 38.38154
7.759112,-82.18289, 384.0803, 38.83274
7.764226,-82.13767, 387.0484, 39.18395
7.772811,-81.90826, 389.5754, 39.66599
7.780049,-81.90826, 389.5754, 39.66599
7.785905,-81.48822, 391.9604, 40.31984
7.792566,-80.96307, 394.4702, 40.97762
7.798908,-80.15086, 396.5057, 41.49002
7.819486,-79.17004, 398.6021, 41.81643
7.827571,-78.19008, 400.7445, 42.03149
7.833586,-78.19008, 400.7445, 42.03149
7.840649,-77.21915, 403.3322, 42.33152
7.847645,-76.13542, 405.5878, 42.41479
7.853025,-74.87264, 407.9663, 42.60838
7.860346,-73.67741, 410.3382, 42.91875
7.867112,-73.67741, 410.3382, 42.91875
7.874605,-72.28303, 412.0605, 43.19642
7.88136,-70.90064, 413.5878, 43.22043
7.887215,-69.44262, 415.0086, 43.4255
7.893954,-67.96635, 415.5698, 43.83258
7.900494,-67.96635, 415.5698, 43.83258
7.907549,-66.55227, 415.8541, 44.11297
7.914365,-65.14515, 416.0417, 44.48105
7.920346,-63.81972, 416.2754, 45.03012
7.928355,-62.45951, 416.4344, 46.03062
7.935989,-61.0911, 416.8003, 46.95411
7.942114,-61.0911, 416.8003, 46.95411
7.949089,-59.74177, 417.77, 48.10404
7.955078,-58.36491, 419.0569, 48.90795
7.962723,-57.13996, 420.7665, 49.6894
7.970078,-57.13996, 420.7665, 49.6894
7.975258,-55.68269, 422.7328, 50.23644
7.984003,-54.45304, 424.8641, 50.50042
7.991735,-53.69274, 427.1216, 50.82906
7.997979,-52.94766, 429.2573, 51.16589
8.00529,-52.09374, 431.1002, 51.45159
8.010913,-51.34871, 432.6479, 51.64289
8.018435,-51.34871, 432.6479, 51.64289
8.025345,-49.95444, 434.5447, 51.57576
8.031118,-49.66743, 434.5528, 51.43921
8.039465,-49.66743, 434.5528, 51.43921
8.046405,-49.45053, 434.2749, 51.29052
8.052069,-49.24001, 433.9165, 51.12355
8.059056,-49.24001, 433.9165, 51.12355
8.06603,-49.07864, 433.4679, 50.97781
8.07308,-48.8656, 432.8401, 50.83422
8.07935,-48.65162, 432.0764, 50.70439
8.085551,-48.65162, 432.0764, 50.70439
8.093467,-48.38903, 431.2202, 50.55844
8.100265,-48.07501, 430.3523, 50.45098
8.107453,-47.67093, 429.4107, 50.36031
8.115073,-47.21888, 428.5569, 50.48462
8.120908,-46.79752, 427.7294, 50.63626
8.127812,-46.79752, 427.7294, 50.63626
8.135302,-46.29551, 426.9161, 50.90939
8.140951,-45.74872, 426.1056, 51.27599
8.148253,-45.17157, 425.4955, 51.82051
8.154191,-44.50034, 424.9022, 52.49208
8.161358,-44.50034, 424.9022, 52.49208
8.168429,-43.78299, 424.4705, 53.28158
8.173792,-42.87453, 424.2519, 54.27233
8.180391,-42.87453, 424.2519, 54.27233
8.186876,-41.72475, 423.7358, 55.21135
8.193702,-40.66539, 423.3444, 56.1313
8.200093,-39.4069, 422.8322, 56.899
8.207015,-37.97546, 422.4162, 57.45125
8.214576,-36.46021, 422.3043, 58.01276
8.220824,-35.0721, 422.6587, 58.6135
8.227282,-35.0721, 422.6587, 58.6135
8.232994,-33.40226, 422.7272, 58.93376
8.240342,-31.60983, 423.1027, 59.06549
8.247402,-29.63001, 424.0705, 59.01937
8.25439,-29.63001, 424.0705, 59.01937
8.261154,-27.60489, 424.9436, 58.94443
8.268285,-25.33898, 426.2163, 58.93373
8.274001,-23.01407, 427.1776, 58.65349
8.280354,-20.28158, 428.0239, 58.58458
8.28573,-20.28158, 428.0239, 58.58458
8.292535,-17.17693, 429.5791, 58.83179
8.298322,-13.59635, 431.2834, 59.54173
8.305152,-9.487956, 433.3543, 60.78333
8.312627,-9.487956, 433.3543, 60.78333
8.332902,-5.279903, 435.1443, 61.22162
8.340361,-1.291268, 436.4871, 61.20095
8.34683,2.414802, 437.0992, 61.56168
8.353175,2.414802, 437.0992, 61.56168
8.361005,6.217798, 437.5424, 62.2949
8.367869,9.332898, 438.1987, 63.92301
8.373946,17.80458, 439.1667, 68.19138
8.381763,17.80458, 439.1667, 68.19138
8.388139,20.63528, 438.6393, 68.70543
8.395041,23.96021, 438.0511, 68.8213
8.402632,27.16154, 436.5177, 67.92717
8.408054,27.16154, 436.5177, 67.92717
8.41484,30.7557, 435.9507, 66.83859
8.421638,34.06003, 434.2162, 65.97338
8.428488,37.28261, 433.5562, 65.13525
8.435329,40.17257, 431.0034, 64.28075
8.440802,40.17257, 431.0034, 64.28075
8.447968,43.07624, 429.6269, 63.72992
8.454209,45.79773, 426.9455, 63.31012
8.462399,48.52685, 425.7756, 63.42606
8.470184,51.13563, 424.207, 64.0386
8.475344,51.13563, 424.207, 64.0386
8.482796,53.88487, 422.5453, 64.15693
8.488593,56.64729, 421.8355, 64.56381
8.495275,59.74641, 421.7524, 65.3406
8.502539,62.74454, 422.4505, 66.32835
8.508311,62.74454, 422.4505, 66.32835
8.515508,65.73148, 424.1686, 67.31425
8.521011,69.00359, 425.883, 68.52814
8.528013,72.33089, 428.1285, 69.76154
8.535778,76.19506, 430.2015, 71.12856
8.542,76.19506, 430.2015, 71.12856
8.548081,79.95064, 432.4247, 72.24481
8.554094,83.91785, 434.3021, 73.89767
8.561453,87.38405, 435.7185, 75.41269
8.568324,90.80495, 436.6972, 77.34095
8.573624,90.80495, 436.6972, 77.34095
8.580222,93.84114, 437.5433, 79.10793
8.586355,96.8244, 437.6861, 81.39846
8.593084,99.89282, 438.15, 83.52595
8.598476,102.974, 437.9217, 85.11639
8.605583,105.8346, 437.1236, 86.10513
8.612802,105.8346, 437.1236, 86.10513
8.618999,108.8628, 435.7581, 86.65271
8.625578,111.1666, 434.0219, 86.61583
8.631465,111.1666, 434.0219, 86.61583
8.639408,113.7652, 432.4142, 86.28179
8.646188,116.209, 430.6067, 85.60021
8.651803,118.9271, 429.3652, 84.91269
8.658673,118.9271, 429.3652, 84.91269
8.664842,121.2472, 428.0956, 83.77481
8.672188,123.8251, 427.2562, 82.87914
8.678583,126.6299, 426.5154, 81.96307
8.684388,129.6572, 426.4594, 81.34173
8.691402,129.6572, 426.4594, 81.34173
8.697523,138.3637, 428.95, 80.45035
8.704596,138.3637, 428.95, 80.45035
8.71031,140.9855, 430.236, 80.1309
8.718159,143.8106, 432.117, 79.98504
8.72525,146.6174, 434.1314, 79.76704
8.731247,149.2697, 436.2741, 79.82528
8.738214,149.2697, 436.2741, 79.82528
8.743656,152.13, 438.8863, 80.15343
8.751659,154.5027, 441.1907, 80.40662
8.759253,156.7777, 443.6141, 80.8543
8.765422,156.7777, 443.6141, 80.8543
8.773393,158.9608, 445.7312, 81.54771
8.783048,160.9149, 447.3544, 81.76705
8.788941,162.8095, 448.5021, 81.81985
8.796342,164.5403, 449.1502, 81.99979
8.805387,166.1293, 449.4584, 82.20918
8.82418,167.5187, 449.1021, 82.25426
8.832556,168.8176, 448.8763, 82.10854
8.839658,169.9929, 448.6879, 82.26943
8.847348,170.971, 448.1974, 82.43694
8.853473,170.971, 448.1974, 82.43694
8.859596,171.7317, 447.3716, 82.50644
8.865174,172.5889, 446.5989, 82.80399
8.872771,173.2129, 445.5598, 83.164
8.879291,173.7326, 444.5562, 83.52721
8.88446,173.7326, 444.5562, 83.52721
8.891205,174.0451, 443.6752, 83.68692
8.897015,174.4059, 442.9852, 84.00397
8.904089,174.795, 442.3384, 84.34756
8.910501,174.795, 442.3384, 84.34756
8.919489,175.2266, 441.7933, 84.81239
8.92689,175.445, 441.4001, 84.97404
8.933502,175.8323, 441.1904, 85.16915
8.941442,175.8323, 441.1904, 85.16915
8.948903,176.1034, 441.0696, 85.36748
8.954146,176.4492, 441.1685, 85.60796
8.961103,176.6345, 441.2875, 85.75784
8.968921,176.8508, 441.3897, 85.83734
8.974699,176.8508, 441.3897, 85.83734
8.980627,177.0506, 441.5705, 85.8527
8.987904,177.3058, 441.7902, 85.79565
8.994788,177.3058, 441.7902, 85.79565
9.002513,177.417, 441.9432, 85.74516
9.007732,177.5038, 441.9171, 85.72102
9.01425,177.5306, 441.9588, 85.53953
9.020559,177.5306, 441.9588, 85.53953
9.027788,177.5099, 441.9705, 85.27703
9.03507,177.4509, 441.9695, 85.03204
9.040874,176.8502, 441.564, 83.91656
9.047764,176.8502, 441.564, 83.91656
9.054535,176.5444, 441.4773, 83.46532
9.061451,176.1688, 441.2784, 82.9885
9.068523,175.8974, 441.1281, 82.47551
9.073892,175.5105, 440.8088, 81.90694
9.081656,175.5105, 440.8088, 81.90694
9.087753,175.1127, 440.413, 81.27565
9.094821,174.6526, 439.7632, 80.63907
9.102753,174.0343, 438.9449, 79.9281
9.108045,174.0343, 438.9449, 79.9281
9.115084,173.1483, 437.8553, 79.08775
9.120831,171.9573, 436.2807, 78.01444
9.127618,170.6252, 434.5782, 76.77851
9.134511,170.6252, 434.5782, 76.77851
9.141885,169.2911, 432.8613, 75.3949
9.148429,167.9096, 430.9128, 73.91322
9.153709,166.5471, 428.9894, 72.27966
9.161245,165.1603, 427.0447, 70.40226
9.168723,165.1603, 427.0447, 70.40226
9.174654,163.8113, 425.0779, 68.55265
9.18263,162.3524, 423.1036, 66.36311
9.188051,161.0705, 421.1068, 63.77992
9.195127,159.7087, 418.9834, 60.8657
9.203238,158.3512, 417.1943, 57.47782
9.209345,158.3512, 417.1943, 57.47782
9.216472,156.6855, 415.1014, 53.54031
9.221909,155.0462, 413.249, 49.47668
9.229127,153.5083, 411.5076, 45.44514
9.236505,151.7583, 409.7813, 41.48013
9.24216,151.7583, 409.7813, 41.48013
9.24831,149.826, 408.2437, 37.86768
9.254505,148.1454, 407.2327, 34.77634
9.261718,148.1454, 407.2327, 34.77634
9.269315,146.3066, 406.3595, 32.1339
9.274564,144.8413, 406.0211, 29.19133
9.294376,143.8769, 406.0029, 26.848
9.302144,143.5793, 406.3846, 24.72009
9.307463,143.27, 406.9988, 22.98823
9.31477,143.27, 406.9988, 22.98823
9.320538,142.4117, 407.3345, 21.08823
9.326828,141.9246, 407.9207, 19.1861
9.333361,141.6156, 408.7256, 17.13033
9.341062,141.6156, 408.7256, 17.13033
9.348021,141.4068, 409.2901, 14.62798
9.353584,140.9788, 409.7615, 12.02003
9.361479,140.9434, 410.6091, 9.093673
9.369905,140.9168, 412.4613, 3.045581
9.37586,141.1956, 413.5636, -0.1946645
9.383422,141.4189, 414.8496, -3.215998
9.389803,141.4189, 414.8496, -3.215998
9.39525,141.677, 416.5534, -6.357058
9.403086,141.8923, 417.9143, -9.273636
9.409346,141.9792, 419.3198, -12.03185
9.417115,141.9792, 419.3198, -12.03185
9.424069,142.1112, 420.5953, -14.58996
9.429968,142.1283, 421.7188, -16.70384
9.438684,142.0725, 422.4264, -19.00248
9.445222,142.0725, 422.4264, -19.00248
9.452255,142.1653, 423.0319, -20.99736
9.459732,142.363, 423.6579, -23.23024
9.465178,142.7727, 424.1355, -25.58508
9.472592,142.7727, 424.1355, -25.58508
9.479595,143.0853, 424.4807, -27.7872
9.485991,143.3409, 424.6041, -30.26882
9.492384,143.4549, 424.3861, -32.44236
9.498006,143.3811, 423.7921, -34.45845
9.50526,143.3811, 423.7921, -34.45845
9.511013,143.459, 423.1938, -36.45204
9.51806,143.521, 422.1747, -38.20435
9.525575,143.5885, 420.9982, -39.79116
9.531579,143.5885, 420.9982, -39.79116
9.53914,143.8506, 419.8201, -41.41211
9.545078,144.2322, 418.6146, -43.23822
9.551255,144.7227, 417.8269, -44.84849
9.558198,144.7227, 417.8269, -44.84849
9.563682,145.6038, 417.2034, -46.48085
9.570307,146.6074, 416.7861, -48.25528
9.576018,147.7971, 416.5028, -50.07624
9.583608,149.08, 416.2553, -51.78224
9.590162,149.08, 416.2553, -51.78224
9.59519,150.522, 416.3073, -53.46882
9.602789,152.076, 416.4471, -55.11197
9.609236,152.076, 416.4471, -55.11197
9.616627,153.3273, 416.1381, -56.64241
9.622788,154.72, 416.009, -58.10381
9.628436,156.3073, 416.1237, -59.41264
9.637237,156.3073, 416.1237, -59.41264
9.643069,157.8954, 416.0587, -60.59169
9.650637,159.3898, 415.8034, -61.63795
9.658251,161.0091, 415.8245, -62.65563
9.663987,162.6417, 415.5548, -63.56025
9.67134,162.6417, 415.5548, -63.56025
9.677473,167.628, 415.9163, -66.20304
9.684627,167.628, 415.9163, -66.20304
9.69143,169.2813, 416.0779, -67.14936
9.699922,170.8212, 416.1752, -67.88489
9.706817,172.4268, 416.369, -68.65791
9.714585,173.9187, 416.2287, -69.29296
9.720571,173.9187, 416.2287, -69.29296
9.727723,175.5451, 416.2459, -69.93305
9.747622,177.0701, 416.5996, -70.443
9.753873,178.9082, 417.3624, -71.10017
9.76078,180.6643, 418.0456, -71.66323
9.767424,180.6643, 418.0456, -71.66323
9.775084,182.3527, 418.9702, -72.13585
9.782069,183.8459, 419.7573, -72.49065
9.787464,185.6002, 420.7402, -73.00105
9.795815,185.6002, 420.7402, -73.00105
9.803215,187.0571, 421.4512, -73.26436
9.808921,188.6493, 422.4713, -73.62977
9.815725,189.932, 423.3372, -73.88763
9.821467,191.0743, 424.1329, -74.07018
9.828595,191.0743, 424.1329, -74.07018
9.837467,192.1225, 424.9488, -74.28066
9.844334,193.0001, 425.6223, -74.41183
9.851761,193.8224, 426.1568, -74.60682
9.858534,194.3804, 426.6308, -74.81165
9.863794,194.3804, 426.6308, -74.81165
9.87164,194.8737, 426.943, -75.05375
9.877872,195.1501, 427.1086, -75.37139
9.885931,195.2475, 427.2688, -75.5632
9.894042,195.2086, 427.3613, -75.74386
9.899487,195.0734, 427.3959, -75.91337
9.906343,195.0734, 427.3959, -75.91337
9.913209,194.7879, 427.5522, -76.15339
9.918974,194.4206, 428.0706, -76.45601
9.925799,193.6352, 428.4966, -76.71976
9.931357,192.6032, 428.7733, -76.9407
9.93892,192.6032, 428.7733, -76.9407
9.945586,191.2188, 428.8724, -77.0845
9.951074,189.6175, 429.1227, -77.33621
9.958416,187.7889, 429.1617, -77.47852
9.964373,185.7813, 428.8968, -77.72445
9.973191,185.7813, 428.8968, -77.72445
9.97991,183.3541, 428.5611, -77.78991
9.985516,180.5738, 427.6784, -77.70083
9.99247,177.5685, 426.7228, -77.62798
9.999898,170.7086, 424.3068, -76.85177
10.00798,166.8967, 422.851, -76.49942
10.01483,166.8967, 422.851, -76.49942
10.02077,163.0857, 421.7664, -76.18263
10.02758,159.1856, 420.6971, -75.95069
10.03545,155.1645, 419.1853, -75.8061
10.04137,151.3328, 418.3512, -75.79136
10.04789,147.2492, 417.3309, -75.84344
10.05424,147.2492, 417.3309, -75.84344
10.0617,143.1981, 416.5743, -75.79715
10.06972,139.1052, 416.1449, -75.91157
10.07551,135.1187, 415.9178, -76.13315
10.0816,130.7015, 415.3212, -75.83326
10.08768,130.7015, 415.3212, -75.83326
10.09582,126.0939, 414.3923, -75.3372
10.103,121.5509, 414.1437, -74.6959
10.10828,116.975, 413.5959, -74.11533
10.11539,112.3677, 412.9852, -73.88238
10.1221,112.3677, 412.9852, -73.88238
10.12905,107.5474, 412.2054, -73.62686
10.13669,102.9974, 411.5089, -73.60931
10.14226,98.47703, 410.897, -73.27888
10.15017,93.97785, 409.9446, -72.96959
10.15743,89.52872, 409.5926, -72.94604
10.16373,89.52872, 409.5926, -72.94604
10.17137,85.49306, 409.8045, -73.39417
10.18964,81.32452, 409.9334, -73.69178
10.19754,77.14856, 410.7033, -73.75024
10.20412,73.22102, 412.0255, -73.75219
10.20944,69.31843, 413.7031, -73.59006
10.21692,69.31843, 413.7031, -73.59006
10.22427,65.39832, 414.4778, -73.49593
10.22944,62.07309, 415.972, -73.74014
10.23732,58.54184, 416.3011, -73.86211
10.24294,58.54184, 416.3011, -73.86211
10.25061,55.03338, 416.7859, -74.04421
10.25764,51.96516, 416.7089, -74.40264
10.26284,48.61009, 417.2528, -74.54307
10.27054,45.47992, 417.3078, -74.47247
10.27682,41.98188, 417.6887, -74.22049
10.28382,38.84814, 417.8539, -73.90658
10.29031,38.84814, 417.8539, -73.90658
10.29592,35.73506, 418.3453, -73.86201
10.30351,32.94753, 418.874, -73.80936
10.30914,27.81271, 420.8431, -74.29733
10.31578,24.99078, 421.6413, -74.19296
10.32147,22.6341, 421.3216, -74.40736
10.3286,19.86682, 422.087, -74.27102
10.33624,19.86682, 422.087, -74.27102
10.34146,17.33737, 421.3177, -74.65604
10.34836,14.72557, 421.6361, -74.77024
10.35452,12.20482, 421.4011, -75.31947
10.36288,12.20482, 421.4011, -75.31947
10.37076,9.8246, 421.4468, -75.6085
10.37574,7.31593, 422.1787, -75.61173
10.38324,5.060818, 421.8002, -75.73855
10.39097,2.775724, 421.8986, -75.6195
10.39659,2.775724, 421.8986, -75.6195
10.40423,0.5296104, 422.1736, -75.77636
10.40992,-1.509842, 421.551, -75.95055
10.4172,-3.566501, 421.5922, -75.77667
10.42466,-5.682634, 422.033, -75.83289
10.42965,-5.682634, 422.033, -75.83289
10.43676,-7.531749, 421.6115, -75.63199
10.44268,-9.549006, 421.7332, -75.04474
10.44979,-11.60876, 422.1392, -74.84329
10.45778,-13.57345, 422.1019, -74.69685
10.46411,-13.57345, 422.1019, -74.69685
10.47224,-15.44575, 422.601, -74.18549
10.47976,-17.33377, 423.4442, -74.22278
10.4864,-19.07291, 424.0311, -74.24067
10.4931,-19.07291, 424.0311, -74.24067
10.4984,-20.57139, 424.6045, -74.12772
10.50665,-21.99527, 425.8847, -73.99892
10.5142,-23.45578, 426.6661, -73.83554
10.52031,-23.45578, 426.6661, -73.83554
10.5279,-24.81864, 426.5226, -73.74223
10.53446,-26.09649, 426.22, -73.44787
10.53994,-27.19592, 426.4293, -73.16505
10.54706,-28.51828, 426.8852, -72.76714
10.55359,-28.51828, 426.8852, -72.76714
10.56103,-29.93988, 426.7643, -72.27937
10.56855,-31.43205, 426.5276, -71.96653
10.57419,-31.43205, 426.5276, -71.96653
10.58181,-32.86487, 425.9551, -71.40172
10.58815,-34.46259, 425.3818, -70.9826
10.60757,-36.21833, 425.0165, -70.77415
10.61631,-39.05346, 425.3933, -70.29516
10.62242,-40.17276, 426.1332, -70.1484
10.62889,-41.24228, 426.8821, -70.14509
10.63606,-41.24228, 426.8821, -70.14509
10.64189,-42.20461, 427.5741, -70.11584
10.64966,-43.21377, 427.8755, -70.0939
10.65523,-43.9344, 427.1915, -69.95589
10.66219,-44.37726, 426.5667, -70.00312
10.66976,-44.37726, 426.5667, -70.00312
10.6761,-44.66082, 426.7126, -70.13303
10.68335,-44.80172, 427.0018, -69.92397
10.68964,-45.01958, 428.3813, -69.40992
10.69523,-45.01958, 428.3813, -69.40992
10.70295,-45.26328, 430.1954, -68.47236
10.70903,-46.18974, 432.1113, -67.42973
10.71761,-48.26492, 434.0559, -66.45271
10.75766,-48.26492, 434.0559, -66.45271
10.76712,-51.81448, 436.7513, -64.92719
10.77398,-56.24767, 438.5677, -64.05774
10.7812,-61.3825, 441.0936, -63.05193
10.78724,-66.80398, 442.5313, -62.32748
10.7935,-66.80398, 442.5313, -62.32748
10.79988,-71.60204, 443.1252, -62.23872
10.80866,-75.60442, 443.8265, -63.22668
10.81644,-78.59695, 444.5388, -64.10635
10.824,-78.59695, 444.5388, -64.10635
10.82934,-80.78783, 444.5466, -64.92174
10.83651,-82.82765, 445.0011, -65.64164
10.84228,-84.45095, 445.8383, -66.29591
10.85049,-85.66459, 446.3371, -66.78438
10.85781,-85.66459, 446.3371, -66.78438
10.86333,-86.7866, 446.7088, -67.05128
10.871,-87.82342, 447.2921, -67.02415
10.87676,-88.69406, 447.9878, -66.89072
10.8846,-89.42965, 448.8895, -66.62381
10.89226,-89.42965, 448.8895, -66.62381
10.89796,-90.02685, 449.7418, -66.2979
10.90668,-90.62785, 451.1364, -66.07412
10.91346,-91.04634, 452.4021, -65.92214
10.91987,-91.04634, 452.4021, -65.92214
10.9268,-91.43351, 453.4928, -65.82031
10.93204,-91.76876, 454.3316, -65.74533
10.94063,-92.56928, 456.6465, -65.53188
10.94795,-93.16246, 457.9025, -65.33915
10.95441,-93.77056, 459.2931, -65.11761
10.96235,-94.42049, 460.3144, -64.98235
10.96945,-95.13039, 461.2702, -64.87065
10.97553,-95.13039, 461.2702, -64.87065
10.98369,-95.73525, 462.2156, -64.58182
10.99166,-96.29402, 462.963, -64.21724
10.99741,-96.29402, 462.963, -64.21724
11.00476,-96.91814, 463.7254, -63.8122
11.01005,-97.31827, 464.1812, -63.43984
11.01799,-97.49435, 464.576, -63.26646
11.02607,-97.49435, 464.576, -63.26646
11.03348,-97.61526, 464.7872, -63.10457
11.04132,-97.66759, 464.9014, -63.00041
11.06074,-97.7269, 464.9019, -62.90755
11.0681,-97.72491, 464.8011, -62.74757
11.07526,-97.72491, 464.8011, -62.74757
11.08299,-97.60311, 464.56, -62.44278
11.08831,-97.43741, 464.1715, -62.05349
11.09582,-97.10237, 463.5998, -61.57845
11.10371,-96.67343, 462.9912, -61.10327
11.10948,-96.67343, 462.9912, -61.10327
11.117,-96.16022, 462.4961, -60.59698
11.12361,-95.54744, 461.738, -60.20165
11.12958,-94.95756, 461.0033, -59.69627
11.13772,-94.28888, 460.2027, -59.04691
11.14345,-94.28888, 460.2027, -59.04691
11.15104,-93.57111, 459.3521, -58.33754
11.1576,-92.78247, 458.5343, -57.49159
11.16299,-91.91727, 457.627, -56.37585
11.17053,-91.91727, 457.627, -56.37585
11.17657,-90.85194, 456.3463, -54.90738
11.18397,-89.60522, 455.1413, -53.23748
11.19072,-88.31489, 454.6282, -51.5937
11.19695,-86.96554, 454.0318, -50.41207
11.20419,-85.69949, 453.5512, -49.25567
11.20964,-84.58736, 453.2322, -48.10902
11.21689,-84.58736, 453.2322, -48.10902
