日付,2021_5_30__23_34_56
11.22362,-83.27746, 453.4652, -47.37616
11.2292,-82.06928, 453.6576, -47.31332
11.23586,-81.00124, 453.849, -47.4507
11.24195,-78.93327, 454.0723, -46.65289
11.24971,-77.90092, 453.8758, -45.93349
11.25664,-76.99072, 453.3683, -45.33978
11.26229,-75.82036, 453.0647, -44.6887
11.26972,-74.26772, 452.4076, -43.76448
11.27539,-72.92744, 451.5905, -42.41775
11.28286,-72.92744, 451.5905, -42.41775
11.28907,-71.65132, 450.1429, -40.99183
11.29573,-70.45523, 448.5291, -39.29449
11.3033,-69.15328, 446.9351, -37.55377
11.30936,-67.72973, 445.2804, -36.18179
11.31656,-67.72973, 445.2804, -36.18179
11.32282,-66.21011, 443.5226, -35.6571
11.32885,-64.48219, 440.8719, -35.48756
11.33783,-63.22742, 437.3046, -35.21374
11.34389,-62.13931, 432.7923, -34.78653
11.35172,-61.62373, 428.7981, -33.70943
11.35889,-61.62373, 428.7981, -33.70943
11.36615,-61.48655, 426.101, -32.63224
11.37317,-61.56916, 424.4839, -31.46994
11.38112,-61.59174, 423.8235, -30.5517
11.38783,-62.15091, 425.7746, -30.41758
11.39617,-62.83503, 429.7091, -31.51749
11.40391,-62.83503, 429.7091, -31.51749
11.40979,-63.29274, 435.2219, -33.20131
11.4169,-63.49532, 441.754, -35.21178
11.42419,-63.49532, 441.754, -35.21178
11.43036,-64.1906, 449.2343, -37.60492
11.43767,-64.83965, 457.4964, -40.23027
11.45629,-65.54612, 465.9233, -42.93732
11.46452,-65.66409, 473.3389, -45.61464
11.47038,-65.66409, 473.3389, -45.61464
11.4743,-66.06266, 479.9213, -47.91124
11.47958,-73.75026, 242.2124, 80.51368
11.48633,-73.75026, 242.2124, 80.51368
11.49284,-66.07183, 235.833, 80.51363
11.49704,-62.15399, 232.7889, 79.70333
11.50242,-59.65842, 231.8139, 79.18276
11.50712,-58.82977, 231.9532, 77.95987
11.51241,-58.00601, 232.4754, 76.45541
11.51696,-57.4837, 233.4728, 75.07382
11.52164,-57.02379, 234.112, 73.47664
11.52538,-56.43927, 234.6071, 71.56506
11.52991,-55.8322, 234.8942, 69.41558
11.53529,-55.22105, 235.0108, 67.17932
11.53965,-54.6005, 235.2049, 65.00843
11.54411,-54.6005, 235.2049, 65.00843
11.54846,-52.85432, 236.6871, 58.1409
11.55297,-52.22675, 237.3629, 55.71271
11.5578,-52.22675, 237.3629, 55.71271
11.56157,-51.57862, 238.1615, 53.25865
11.56694,-50.86993, 238.9528, 50.81984
11.57044,-50.13318, 239.9026, 48.46775
11.57499,-49.26696, 240.7772, 46.10759
11.57938,-49.26696, 240.7772, 46.10759
11.58413,-48.3634, 241.7254, 43.84877
11.58869,-47.43246, 242.6481, 41.5663
11.59273,-46.33701, 243.4615, 39.13271
11.59671,-46.33701, 243.4615, 39.13271
11.60213,-45.20826, 244.4839, 36.61865
11.60571,-44.05675, 245.6592, 34.22915
11.6107,-42.85262, 247.0073, 31.88008
11.61449,-42.85262, 247.0073, 31.88008
11.61947,-41.57526, 248.5575, 29.64157
11.62397,-40.20308, 250.1844, 27.58528
11.6282,-38.68118, 251.8177, 25.73547
11.63349,-37.10866, 253.5767, 24.14528
11.63746,-37.10866, 253.5767, 24.14528
11.64112,-35.57341, 255.5204, 22.61471
11.64631,-33.96044, 257.1677, 21.28748
11.65066,-33.96044, 257.1677, 21.28748
11.65541,-32.33765, 258.7737, 19.86367
11.65973,-30.72864, 260.4639, 18.60721
11.66406,-29.14111, 261.9274, 17.2356
11.66945,-29.14111, 261.9274, 17.2356
11.673,-27.4872, 263.3263, 16.09853
11.67844,-25.97406, 264.5146, 15.0365
11.68292,-24.60786, 265.9264, 14.30223
11.68728,-24.60786, 265.9264, 14.30223
11.69179,-23.31215, 267.2844, 13.52099
11.6959,-22.22457, 268.8573, 12.94358
11.7006,-21.24401, 270.5421, 12.61119
11.7046,-21.24401, 270.5421, 12.61119
11.70896,-20.4048, 272.0672, 12.27789
11.71419,-19.79276, 273.5784, 12.18865
11.71846,-19.33515, 275.1251, 12.28277
11.72316,-19.10456, 276.4808, 12.55081
11.72709,-19.10456, 276.4808, 12.55081
11.73194,-19.29166, 280.538, 14.42426
11.73689,-19.29166, 280.538, 14.42426
11.74077,-19.72812, 282.1751, 15.44303
11.7456,-20.33927, 284.0544, 16.65631
11.75032,-21.12298, 286.0442, 18.05019
11.75534,-21.12298, 286.0442, 18.05019
11.75922,-22.05445, 288.0918, 19.71895
11.76354,-23.20931, 290.5567, 21.66762
11.76843,-24.52022, 293.1234, 23.9192
11.77266,-24.52022, 293.1234, 23.9192
11.77772,-26.09792, 295.8261, 26.60535
11.78269,-27.83324, 298.528, 29.55294
11.78682,-29.82227, 301.6834, 32.81828
11.79144,-32.04873, 304.825, 36.62711
11.79534,-32.04873, 304.825, 36.62711
11.80045,-34.28658, 308.2257, 40.427
11.80441,-36.69032, 311.8163, 44.75588
11.80884,-39.12019, 315.6855, 49.57039
11.81357,-41.55413, 319.1007, 54.90219
11.81836,-41.55413, 319.1007, 54.90219
11.82376,-44.20649, 322.7482, 60.12995
11.82831,-46.75148, 325.5848, 65.51945
11.83431,-49.55604, 328.8488, 71.32259
11.83869,-49.55604, 328.8488, 71.32259
11.84343,-52.23156, 331.3573, 77.25767
11.8474,-55.00647, 334.4315, 83.2442
11.85203,-57.72393, 336.9277, 89.09074
11.85661,-57.72393, 336.9277, 89.09074
11.86089,-60.6524, 340.121, 94.92531
11.86577,-63.56581, 343.3409, 100.3754
11.86996,-66.66386, 347.421, 106.1649
11.87404,-66.66386, 347.421, 106.1649
11.87899,-69.86352, 351.2637, 112.457
11.88334,-73.24152, 355.4297, 119.0044
11.88815,-76.67606, 359.7021, 125.6902
11.89215,-80.21654, 363.5941, 131.6118
11.89635,-83.52496, 367.0566, 137.24
11.90131,-83.52496, 367.0566, 137.24
11.90553,-86.74286, 370.4291, 142.4673
11.91091,-95.7538, 380.9413, 156.5559
11.91533,-95.7538, 380.9413, 156.5559
11.91976,-98.64777, 384.8013, 160.9364
11.92484,-101.4577, 389.1721, 164.9831
11.92938,-104.1922, 393.4334, 168.6514
11.93431,-104.1922, 393.4334, 168.6514
11.93882,-107.0207, 398.0231, 172.149
11.94322,-109.718, 402.4786, 175.2948
11.94741,-109.718, 402.4786, 175.2948
11.95183,-112.382, 407.1295, 178.1029
11.95678,-114.8856, 411.4925, 180.344
11.96084,-117.2002, 415.6582, 182.3726
11.96628,-119.4225, 419.6778, 183.8777
11.97024,-119.4225, 419.6778, 183.8777
11.97456,-121.4455, 423.2575, 184.9126
11.97913,-128.9376, 439.7945, 188.4039
11.98381,-129.8652, 444.644, 189.0951
11.98832,-130.0902, 446.7709, 189.2085
11.99267,-130.4702, 450.9825, 189.2323
11.99658,-130.4702, 450.9825, 189.2323
12.00202,-130.5657, 452.9576, 189.1041
12.00665,-130.5943, 455.1082, 188.8851
12.01147,-130.4878, 457.0522, 188.3194
12.01654,-130.3396, 458.8534, 187.7366
12.02114,-130.3396, 458.8534, 187.7366
12.02556,-130.3103, 460.4469, 187.1428
12.03023,-130.2176, 461.7909, 186.4061
12.03534,-130.0888, 463.1092, 185.8418
12.03931,-129.784, 464.1394, 184.9285
12.04402,-129.784, 464.1394, 184.9285
12.04801,-129.5308, 465.6108, 184.0782
12.05262,-129.2925, 467.001, 183.2492
12.05723,-129.065, 468.4278, 182.2573
12.06167,-129.065, 468.4278, 182.2573
12.06671,-128.8605, 470.2261, 181.2173
12.07087,-128.6081, 471.4991, 180.2238
12.07486,-127.0881, 474.4795, 178.1426
12.07959,-127.0881, 474.4795, 178.1426
12.09017,-126.576, 475.7085, 177.3582
12.09481,-126.0754, 476.5557, 176.7556
12.09965,-125.746, 477.5132, 176.1085
12.1038,-125.3198, 478.0923, 175.5412
12.10777,-124.482, 478.3306, 174.6123
12.11274,-123.7881, 478.408, 173.731
12.11722,-123.7881, 478.408, 173.731
12.1219,-123.222, 478.502, 172.9734
12.12571,-122.5751, 478.8327, 172.006
12.12987,-122.1, 478.9646, 170.8573
12.13471,-121.7473, 479.1481, 169.6798
12.13894,-121.7473, 479.1481, 169.6798
12.14336,-121.4314, 479.1418, 168.2641
12.14776,-121.3466, 479.0169, 167.3084
12.15212,-121.4071, 479.0923, 166.4036
12.15674,-121.4071, 479.0923, 166.4036
12.16063,-121.1725, 479.1439, 165.5863
12.16477,-121.0385, 479.2651, 164.9997
12.16941,-120.8838, 479.6149, 164.6447
12.1735,-120.7145, 480.0953, 164.4514
12.17792,-120.7247, 480.5198, 164.2726
12.18323,-120.7247, 480.5198, 164.2726
12.1878,-120.7394, 481.0227, 164.2961
12.19194,-120.8132, 481.502, 164.4673
12.19587,-120.7619, 481.9373, 164.6078
12.20078,-120.6556, 482.4121, 164.7225
12.20493,-120.6556, 482.4121, 164.7225
12.20965,-120.5631, 482.8898, 164.953
12.2146,-120.4188, 483.2422, 165.19
12.2192,-120.2167, 483.4961, 165.5573
12.22397,-120.2167, 483.4961, 165.5573
12.22816,-120.0791, 483.6094, 165.8799
12.23409,-119.854, 483.5908, 166.1956
12.23846,-119.5144, 483.4541, 166.5147
12.2438,-119.5144, 483.4541, 166.5147
12.24796,-119.0845, 483.1269, 166.7904
12.25241,-118.5289, 482.4463, 167.0746
12.2571,-117.0729, 479.5995, 167.3543
12.26133,-116.1048, 477.4132, 167.5893
12.26621,-108.7628, 464.4043, 170.957
12.27042,-105.9388, 460.3659, 172.3305
12.27447,-102.4341, 455.4954, 173.6646
12.27931,-98.19592, 450.1901, 175.0583
12.28391,-93.24708, 444.4518, 176.6142
12.2884,-87.32588, 438.5133, 179.0272
12.29241,-80.58053, 432.6759, 181.9301
12.29652,-73.2621, 426.9836, 184.8745
12.30179,-73.2621, 426.9836, 184.8745
12.30569,-65.5911, 421.761, 187.843
12.31059,-57.63445, 417.6786, 191.1911
12.31545,-49.66551, 414.7241, 194.9928
12.32036,-41.74661, 413.2237, 198.8393
12.32473,-33.95592, 412.8383, 202.6656
12.32897,-26.09411, 412.7359, 206.5989
12.33378,-26.09411, 412.7359, 206.5989
12.33791,-17.64656, 413.1687, 209.8375
12.34191,-9.103673, 412.9628, 213.0997
12.34675,-0.1761353, 412.3023, 215.4759
12.35101,9.341066, 410.5875, 216.8616
12.35589,9.341066, 410.5875, 216.8616
12.36029,19.66524, 408.1092, 217.8249
12.36632,29.97227, 405.2314, 218.3502
12.37106,40.51275, 402.2217, 218.8184
12.3751,51.42125, 398.8231, 219.2941
12.3798,51.42125, 398.8231, 219.2941
12.38424,62.12432, 395.0493, 220.4166
12.38898,72.97382, 393.3054, 222.5042
12.39302,83.43827, 392.7944, 225.2249
12.39754,93.57197, 393.074, 228.0639
12.40235,103.2324, 393.6422, 231.7476
12.40671,103.2324, 393.6422, 231.7476
12.41136,112.7083, 395.7008, 236.2616
12.41596,121.6591, 398.2734, 241.0223
12.4201,130.454, 401.7858, 245.9268
12.42478,130.454, 401.7858, 245.9268
12.42859,158.2102, 415.0883, 261.3539
12.43402,167.5652, 418.5648, 264.9832
12.43783,167.5652, 418.5648, 264.9832
12.44196,177.3421, 420.6507, 266.7374
12.44656,186.4882, 421.8158, 267.2649
12.45157,194.6747, 421.4404, 266.2814
12.45641,201.8737, 420.242, 264.9945
12.46068,201.8737, 420.242, 264.9945
12.4659,207.973, 418.0795, 262.8572
12.47041,212.8924, 415.3315, 260.2191
12.47461,217.1948, 412.7565, 257.734
12.47957,217.1948, 412.7565, 257.734
12.4844,220.6077, 410.1436, 255.2475
12.48896,223.735, 408.0094, 253.0217
12.49356,226.275, 406.4255, 251.1743
12.49758,228.3726, 405.2381, 249.3283
12.50345,228.3726, 405.2381, 249.3283
12.50765,230.6872, 404.7943, 247.9316
12.51248,233.1622, 404.4444, 246.4346
12.5171,235.8574, 404.6018, 244.8663
12.52178,235.8574, 404.6018, 244.8663
12.52577,238.28, 404.8463, 243.4115
12.53003,240.5794, 405.0769, 241.7056
12.53488,243.1597, 405.4741, 240.0003
12.53896,245.5964, 405.8157, 238.2017
12.54355,245.5964, 405.8157, 238.2017
12.54806,248.2858, 405.7297, 236.0474
12.55243,250.6214, 405.5419, 233.7476
12.55777,253.118, 405.1641, 231.2027
12.56235,255.6635, 404.9207, 228.7802
12.56761,255.6635, 404.9207, 228.7802
12.57229,258.1906, 404.9331, 226.5894
12.57687,260.699, 405.3588, 224.5932
12.58098,260.699, 405.3588, 224.5932
12.58532,262.7903, 405.3588, 222.332
12.58991,264.9536, 405.3405, 219.9274
12.5938,266.8414, 405.6505, 217.7831
12.59814,269.9526, 406.5742, 213.7809
12.60291,271.205, 407.1041, 212.0004
12.60711,272.726, 408.3878, 210.6601
12.61174,273.7981, 409.3774, 208.7728
12.61673,274.9334, 411.0299, 207.6192
12.6215,274.9334, 411.0299, 207.6192
12.626,275.7036, 412.6177, 206.4902
12.63011,276.6319, 414.8423, 205.2502
12.63509,277.8114, 417.4311, 204.7133
12.63926,278.5396, 419.9109, 203.9719
12.64386,278.5396, 419.9109, 203.9719
12.64787,279.3156, 422.7576, 203.6447
12.65245,279.7796, 425.7558, 203.5199
12.6575,280.2529, 428.8132, 203.5145
12.66158,280.9502, 432.3733, 203.819
12.66691,280.9502, 432.3733, 203.819
12.67082,281.0703, 435.0361, 203.7286
12.67528,281.2845, 437.7403, 203.6802
12.67976,281.4311, 440.551, 203.7608
12.68445,281.4311, 440.551, 203.7608
12.68898,281.1893, 442.6672, 203.8058
12.69313,281.3586, 445.5277, 204.2633
12.69693,281.2756, 447.5103, 204.4286
12.70235,281.1161, 449.462, 204.4443
12.70629,281.1161, 449.462, 204.4443
12.71081,280.8889, 451.1154, 204.6062
12.71478,280.5545, 452.586, 204.897
12.71949,280.1617, 453.5201, 205.3217
12.72395,279.5201, 454.0909, 205.7437
12.72806,279.5201, 454.0909, 205.7437
12.73314,278.9141, 454.3205, 206.2694
12.73763,278.3809, 454.4708, 206.7196
12.74164,278.0206, 454.5595, 207.0226
12.74649,278.0206, 454.5595, 207.0226
12.75096,277.7578, 454.446, 207.3945
12.75561,277.9062, 455.0459, 207.9156
12.75954,278.0529, 455.6501, 208.5428
12.76397,278.6434, 456.9756, 209.6676
12.76885,279.1082, 457.7035, 210.103
12.77302,279.7073, 458.4931, 210.4321
12.77751,280.3593, 459.4265, 210.6359
12.78161,280.3593, 459.4265, 210.6359
12.78601,280.9485, 460.1642, 210.8477
12.79055,281.4373, 460.9057, 211.0748
12.79466,282.0224, 461.5659, 211.4389
12.79966,282.0224, 461.5659, 211.4389
12.80385,282.6068, 462.1314, 211.6499
12.80835,283, 462.8869, 211.9846
12.8132,283.3654, 463.4818, 212.128
12.81766,283.6314, 464.1891, 212.3878
12.82242,283.6314, 464.1891, 212.3878
12.82638,283.8319, 464.8621, 212.5953
12.83059,283.897, 465.4857, 212.9876
12.83531,283.7793, 465.9776, 213.1293
12.83961,283.7793, 465.9776, 213.1293
12.844,283.4583, 466.1585, 213.2856
12.84829,283.4539, 466.7868, 213.6429
12.85316,283.5933, 467.2629, 213.8872
12.85793,283.4702, 467.6096, 214.142
12.86195,283.4702, 467.6096, 214.142
12.86731,283.4725, 467.9712, 214.4583
12.87132,283.4418, 468.2467, 214.744
12.87566,283.5357, 468.5872, 214.7636
12.88008,283.5357, 468.5872, 214.7636
12.88465,283.7925, 468.9887, 214.9599
12.88916,284.075, 469.4873, 215.0865
12.89344,284.3094, 469.9852, 215.2108
12.8973,284.6284, 470.4859, 215.4179
12.90237,284.6284, 470.4859, 215.4179
12.90632,284.8968, 470.9904, 215.6105
12.91116,285.1713, 471.4712, 215.7464
12.91536,285.3607, 471.9727, 215.8107
12.91964,285.8536, 472.4201, 215.9358
12.92411,287.153, 473.771, 215.916
12.9284,288.0497, 474.536, 216.1121
12.93353,288.0497, 474.536, 216.1121
12.93793,288.8195, 474.9793, 216.1239
12.94215,289.5498, 475.6494, 216.2666
12.94702,290.2104, 476.2076, 216.4114
12.95155,290.2104, 476.2076, 216.4114
12.95621,290.7271, 476.7805, 216.4604
12.96039,291.1801, 477.1695, 216.4883
12.9645,291.5074, 477.2764, 216.4522
12.96947,291.9423, 477.7938, 216.5047
12.97356,291.9423, 477.7938, 216.5047
12.9784,292.1753, 478.1241, 216.5025
12.98288,292.4119, 478.4329, 216.5131
12.98776,292.4119, 478.4329, 216.5131
12.99165,292.7798, 478.752, 216.5497
12.99621,293.0113, 479.0143, 216.5654
13.00102,293.1193, 479.2486, 216.5556
13.00548,293.1193, 479.2486, 216.5556
13.00975,293.4496, 479.468, 216.5922
13.01398,293.6972, 479.7433, 216.5078
13.01857,293.9259, 479.8753, 216.4709
13.02322,294.0822, 479.8361, 216.4345
13.02713,294.0822, 479.8361, 216.4345
13.03126,294.2066, 479.8837, 216.2505
13.03597,294.3174, 479.8382, 215.9974
13.04017,294.3174, 479.8382, 215.9974
13.04453,294.3816, 479.6946, 215.7053
13.04918,294.3741, 479.4112, 215.3117
13.05316,294.455, 479.0231, 215.0863
13.05818,294.5208, 478.7088, 214.7446
13.06213,294.5208, 478.7088, 214.7446
13.06725,294.5355, 478.2672, 214.4779
13.07113,294.4052, 477.7404, 214.1098
13.07525,294.2997, 477.153, 213.8143
13.07985,294.2997, 477.153, 213.8143
13.0844,294.2531, 475.7631, 212.8191
13.08883,294.2531, 475.7631, 212.8191
13.09308,294.2887, 475.5587, 212.5551
13.09697,294.3289, 475.322, 212.2502
13.10233,294.4101, 475.0748, 212.1694
13.10619,294.4101, 475.0748, 212.1694
13.11113,294.5123, 474.8912, 211.9623
13.11535,294.6591, 474.82, 211.7012
13.11966,294.7292, 474.6248, 211.6062
13.1241,294.7653, 474.5672, 211.4442
13.12839,294.7653, 474.5672, 211.4442
13.13346,294.873, 474.5391, 211.2791
13.13782,294.8905, 474.6181, 211.1901
13.14195,294.999, 474.7109, 211.0663
13.14691,295.0794, 474.8331, 210.9245
13.15167,295.0794, 474.8331, 210.9245
13.15671,295.1387, 474.9019, 210.9904
13.16103,295.242, 474.8433, 211.0057
13.16586,295.2532, 474.7415, 210.9772
13.17026,295.2919, 474.738, 211.0226
13.17447,295.2919, 474.738, 211.0226
13.1791,295.3568, 474.7262, 210.9207
13.1835,295.4586, 474.8163, 210.8542
13.18829,295.4959, 474.8236, 210.8654
13.19232,295.4959, 474.8236, 210.8654
13.1967,295.4555, 474.9353, 210.8699
13.20185,295.4425, 475.043, 210.871
13.20608,295.4173, 475.0795, 210.9234
13.2107,295.4127, 475.2986, 210.9876
13.21514,295.4127, 475.2986, 210.9876
13.21965,295.3302, 475.4772, 211.0345
13.22436,295.3656, 475.78, 211.1017
13.22852,295.4581, 476.032, 211.2606
13.23399,295.4581, 476.032, 211.2606
13.23822,295.4402, 476.2268, 211.3986
13.2535,295.4735, 476.4774, 211.4489
13.25857,295.5241, 477.0553, 211.4815
13.26273,295.5241, 477.0553, 211.4815
13.26794,295.4353, 477.0501, 211.4455
13.27207,295.2974, 476.9033, 211.2858
13.27682,295.2974, 476.9033, 211.2858
13.28095,295.1868, 476.7517, 211.1135
13.28602,295.0354, 476.5379, 210.9175
13.2911,294.881, 476.3443, 210.6101
13.29522,294.7098, 476.1981, 210.3
13.30064,294.7098, 476.1981, 210.3
13.30478,294.6143, 476.1238, 209.9057
13.30943,294.5555, 476.173, 209.4568
13.31394,294.4242, 476.1147, 208.936
13.31896,294.2779, 476.2502, 208.3819
13.32388,294.1025, 476.3542, 207.8922
13.32791,294.1025, 476.3542, 207.8922
13.33291,293.9896, 476.4893, 207.3947
13.33726,293.9233, 476.44, 207.0204
13.34167,293.6736, 476.2851, 206.6187
13.34631,293.6736, 476.2851, 206.6187
13.35086,293.4304, 476.2086, 206.3197
13.35583,293.2235, 476.0171, 205.9464
13.36124,292.8064, 475.7714, 205.4431
13.3673,292.4347, 475.5864, 204.8769
13.37158,291.8942, 475.2659, 204.1634
13.37595,291.8942, 475.2659, 204.1634
13.38059,291.1422, 474.7982, 203.3151
13.38497,290.3832, 474.5017, 202.485
13.38963,289.726, 474.2112, 201.5918
13.39393,289.726, 474.2112, 201.5918
13.39923,289.0797, 473.8752, 200.6931
13.40369,288.6105, 473.6714, 199.8812
13.40758,288.1964, 473.4293, 199.064
13.4127,288.1964, 473.4293, 199.064
13.41715,287.7884, 473.2242, 198.2947
13.42198,286.0717, 472.8958, 196.1765
13.42616,286.0717, 472.8958, 196.1765
13.43045,285.4748, 472.8818, 195.4375
13.43507,284.7498, 472.822, 194.6982
13.43926,283.9325, 472.7103, 193.9456
13.44382,283.0118, 472.5749, 193.2873
13.47015,283.0118, 472.5749, 193.2873
13.47541,281.9578, 472.2474, 192.7332
13.47999,280.7561, 471.8293, 192.2319
13.48479,280.7561, 471.8293, 192.2319
13.4898,279.4855, 471.5213, 191.9
13.4943,278.2493, 470.9105, 191.5936
13.49938,276.8649, 470.1805, 191.3889
13.5034,275.6982, 469.5724, 191.4549
13.50792,275.6982, 469.5724, 191.4549
13.51262,274.8524, 469.0103, 191.634
13.51759,274.4571, 468.4261, 191.875
13.52213,274.1263, 467.8921, 192.2219
13.52628,274.1263, 467.8921, 192.2219
13.53013,274.2813, 467.4899, 192.5562
13.53575,274.5458, 467.1786, 193.0116
13.53977,274.9655, 466.9556, 193.3973
13.54437,274.9655, 466.9556, 193.3973
13.54874,275.3489, 466.7142, 193.8529
13.553,275.8715, 466.4926, 194.2724
13.55763,276.2154, 466.1785, 194.5915
13.56188,276.2154, 466.1785, 194.5915
13.56695,276.3893, 465.5022, 194.854
13.57112,276.3646, 464.604, 194.9047
13.57521,276.4869, 463.532, 194.9569
13.5799,276.602, 462.3507, 194.9662
13.58468,277.0412, 460.761, 194.8734
13.58948,277.0412, 460.761, 194.8734
13.5938,277.7373, 459.151, 194.5476
13.59812,278.9096, 457.5854, 194.3082
13.60335,282.1266, 454.7809, 193.8931
13.60732,284.1759, 453.4461, 193.8205
13.61213,286.4687, 451.776, 193.6771
13.61649,288.7825, 450.101, 194.0112
13.62163,291.2647, 448.1705, 194.6489
13.62554,291.2647, 448.1705, 194.6489
13.62996,293.8644, 445.9025, 195.4351
13.63486,296.8984, 442.8465, 196.7316
13.63915,296.8984, 442.8465, 196.7316
13.64377,300.0798, 439.7762, 198.6958
13.64794,303.3817, 435.9553, 200.9019
13.65246,306.7272, 431.7253, 203.22
13.65782,310.0125, 427.3012, 205.6936
13.6622,310.0125, 427.3012, 205.6936
13.66759,313.6996, 423.248, 207.6235
13.67191,317.2242, 419.0294, 208.9624
13.67677,320.5492, 414.9859, 209.6084
13.68105,324.9317, 411.5677, 210.1707
13.68545,328.9491, 408.2982, 210.4427
13.69021,328.9491, 408.2982, 210.4427
13.69402,333.4389, 405.8419, 210.7698
13.6994,337.8408, 403.0025, 210.3677
13.70352,342.2566, 400.5567, 210.4994
13.70801,347.0843, 398.8986, 211.0381
13.71303,347.0843, 398.8986, 211.0381
13.71786,351.2257, 396.6252, 211.0948
13.72237,355.1632, 394.6011, 211.2991
13.72654,359.3577, 393.5715, 211.953
13.7304,363.74, 392.4792, 212.839
13.73534,367.2295, 391.0154, 213.1921
13.73919,367.2295, 391.0154, 213.1921
13.74397,371.54, 390.6183, 214.4017
13.748,375.4703, 389.9723, 215.3797
13.75252,379.35, 389.3667, 216.269
13.75711,387.0077, 389.6403, 218.9446
13.76148,391.3868, 390.7012, 220.5586
13.76704,395.7686, 392.168, 222.1137
13.77186,400.3545, 394.2147, 223.5676
13.77648,404.7477, 396.3963, 225.0283
13.78045,404.7477, 396.3963, 225.0283
13.78527,409.2934, 398.9535, 226.3759
13.79031,413.8652, 401.3212, 227.1879
13.7948,418.4436, 402.8885, 227.3789
13.7997,423.4995, 404.3489, 227.1391
13.80386,423.4995, 404.3489, 227.1391
13.80781,428.8549, 405.3116, 226.248
13.81249,434.7859, 406.4243, 225.0814
13.81688,441.3778, 408.2482, 224.2515
13.82154,448.3166, 409.5893, 222.8477
13.82539,448.3166, 409.5893, 222.8477
13.8296,454.6511, 410.4409, 221.4973
13.8344,461.2238, 411.3008, 220.0458
13.83848,466.7673, 412.0278, 218.7946
13.84297,466.7673, 412.0278, 218.7946
13.84714,471.8164, 412.7157, 217.4245
13.85139,476.5317, 413.9847, 216.7839
13.85621,480.5851, 415.278, 216.1344
13.86054,484.2029, 416.559, 215.6045
13.86581,487.4779, 417.9652, 215.3074
13.86992,487.4779, 417.9652, 215.3074
13.87415,490.3336, 419.3329, 215.1823
13.87864,492.8232, 420.3382, 214.8412
13.88336,494.5021, 421.0872, 214.4952
13.8881,495.3348, 421.3407, 214.4471
13.89209,495.9725, 421.379, 213.9169
13.89603,496.0633, 421.1519, 213.3847
13.90115,496.0633, 421.1519, 213.3847
13.90512,496.0364, 420.9677, 212.8446
13.90973,495.9321, 420.4082, 211.515
13.91373,495.9321, 420.4082, 211.515
13.91813,495.7363, 420.0785, 211.0442
13.92307,495.6458, 420.138, 210.7006
13.92713,495.6458, 420.138, 210.7006
13.93103,495.8469, 420.3966, 210.455
13.93665,496.3458, 421.0435, 210.4172
13.94121,496.7373, 421.5849, 210.4782
13.94578,497.0389, 422.3087, 210.616
13.95082,497.0389, 422.3087, 210.616
13.95589,497.5482, 423.1932, 210.8035
13.96027,498.0542, 424.1487, 211.176
13.9642,498.8162, 425.4843, 211.6896
13.96954,499.3567, 426.4295, 212.2622
13.9736,499.3567, 426.4295, 212.2622
13.97834,499.8837, 427.5656, 212.8089
13.98283,500.2485, 428.2685, 213.1854
13.98751,500.6514, 429.2614, 213.7594
13.99165,501.5111, 431.1138, 214.7252
13.99636,501.8967, 431.9687, 215.2189
14.00161,501.9376, 432.6198, 215.3966
14.00559,501.8638, 433.0945, 215.6136
14.01032,501.8182, 433.3087, 215.6258
14.01455,501.8182, 433.3087, 215.6258
14.01922,501.6194, 433.6765, 215.5913
14.02375,501.4427, 433.8313, 215.6273
14.02795,501.0704, 433.8966, 215.3261
14.03295,500.6584, 433.8337, 215.2392
14.03729,500.3383, 433.569, 215.124
14.04119,500.3383, 433.569, 215.124
14.04582,500.0398, 433.634, 214.7748
14.05025,499.7276, 433.5168, 214.7434
14.05508,495.8852, 432.8362, 219.478
14.05906,483.8602, 439.6656, 219.9018
14.06325,492.604, 443.6781, 216.924
14.06813,49